url,name,dob,pob
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806650.html,Cristian Magnani,26/Dec/1978,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806651.html,Minoru Nakamura,09/Jul/1971,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806652.html,Martin Craggill,18/Dec/1969,Melbourne
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806653.html,Glenn Scott,19/Sep/1991,Mangrove Mountain
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806654.html,Michael Garcia,,Sta. Cruz de Tenerife
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806655.html,Frederic Boutin,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806656.html,Mattia Tarozzi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806657.html,Emanuel Buchner,23/Mar/1973,Freystadt
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806658.html,René Dünki,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806659.html,Stefan Brägger,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806660.html,Craig Frederickson,26/Aug/1969,Putaruru
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806661.html,David Horton,08/May/1961,Narrominy
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806662.html,Stuart Easton,21/Jul/1983,Howick
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806663.html,Takashi Yasuda,13/Jun/1979,Tochigi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806664.html,Jarno Vd Marel,18/Aug/1984,Maassluis
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806665.html,Steve Rapp,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806666.html,Jamie Whitham,06/Sep/1966,Huddersfield
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806667.html,Thomas Stadler,10/Apr/1967,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806668.html,Sebastian Kreuziger,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806669.html,Midge Smart,09/May/1986,Peterborough
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806670.html,Chester Lusk,25/Aug/1986,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806671.html,W. Catania,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806672.html,Luis Lavado,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806673.html,Kenny Tibble,26/May/1980,Wakefield
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806674.html,Silvio Cesar Zequim,04/Jan/1973,San Paulo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806675.html,Joao Fernandes,07/Mar/1977,Lisbon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806676.html,Carlos Giro Jr.,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806677.html,Ron Haslam,22/Jun/1956,Derby
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806678.html,Pete Jennings,25/Sep/1970,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806679.html,Chris Palmer,21/Jun/1962,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806680.html,Kazuhiro Takao,19/May/1968,Osaka
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806681.html,Toshiaki Ozawa,21/Mar/1970,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806682.html,Jun Inageda,12/Jul/1966,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806683.html,Karl Truchsess,11/Feb/1965,Graz
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806684.html,James Westmorland,24/Jun/1988,Beverlem
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806685.html,Tetsuta Nagashima,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806686.html,Nobuyuki Osaki,08/Mar/1971,Fukuoka
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806687.html,Takashi Akita,02/Feb/1974,Kanagawa
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806688.html,Tom Ouvrard,01/Oct/1978,Fontenay de Comte
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806689.html,Evren Bischoff,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806690.html,Arno Visscher,28/Oct/1975,Geldermalsen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807905.html,Manfred Baumann,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807906.html,Oliver Koch,16/Nov/1966,Fortwanger
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807907.html,Vittorio Lopez,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807908.html,Joan Montero,10/Mar/1974,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807909.html,Ben Young,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807910.html,Luca Marconi,,Rimini
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807911.html,Miles Thornton,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807912.html,Chee Kieong Soong,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807913.html,Yasuaki Takahashi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807914.html,Max Gambino,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807915.html,Takahito Mori,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807916.html,Tomoko Igata,30/Oct/1965,Tokyo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807917.html,Kevin Murray,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807918.html,Ken Miyasaka,,Tokyo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807919.html,Takehiro Yamamoto,,Osaka
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807920.html,Yoshiyuki Sugai,19/May/1966,Sendai Cit
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807921.html,Masayuki Azami,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807922.html,Jacub Jantulik,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807923.html,Luigi Morciano,,Anzio
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807924.html,Johnny Rosell,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807925.html,Quentin Jacquet,,Lyon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807926.html,Sturla Fagerhaug,,Hegedal
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807927.html,Bas Den Breejen,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807928.html,Peter Den Heyer,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807929.html,Marcel Nooren,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807930.html,Benjamin Weiss,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807931.html,Frank Baldinger,,Freiburg
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807932.html,Ivan Visak,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807933.html,Ladislav Chmelik,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807934.html,Eduard Lopez,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807935.html,Borja Maestro,04/Sep/1991,Brunete
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807936.html,Pablo Zeballos,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807937.html,Pepijn Bijsterbosch,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807938.html,Manuel Tatasciore,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807939.html,Kenta Fujii,,Suzuka
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807940.html,Kevin Hanus,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807941.html,Levi Day,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807942.html,Nicky Diles,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807943.html,Andrew Lawson,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807944.html,Simone Giannecchini,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807945.html,Cristian Caliumi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807946.html,Rick Van Etten,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807947.html,Tetsu Ito,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807948.html,Kunihiro Amano,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807949.html,Timothy Hastings,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807950.html,Martin Glossop,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807951.html,James Lodge,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807952.html,Glen Richards,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807953.html,Fausto Ricci,13/Mar/1961,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807954.html,Takao Shimizu,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807955.html,Juergen Lingg,25/Sep/1966,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807956.html,Stefan Kruse,03/Feb/1967,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807957.html,Christian Kellner,07/Dec/1971,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807958.html,Alexander Folger,05/Aug/1974,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807959.html,Damian Pereyra,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807960.html,Gaston Ruaben,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807961.html,Satoru Kamada,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807962.html,Yuma Yahagi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807963.html,Yuki Oogane,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807964.html,Roger Harrison,31/Jan/1978,Melbourne
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807965.html,Kevin Curtain,22/May/1966,Sydney
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807966.html,Joan Perello,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807967.html,Elly Ilias,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807968.html,Barrett Long,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807969.html,Michael Ruben Rinaldi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807970.html,Steve Sawford,01/Jul/1968,Biddenham
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807971.html,Callum Ramsay,11/Jan/1973,Perth
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807972.html,Gary May,03/Jan/1976,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807973.html,Jose Dubon,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807974.html,Ben Reid,26/Apr/1977,Dandenong
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807975.html,William Strugnell,26/Mar/1979,Brisbane
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807976.html,Michael Clunie,20/May/1976,New Zeland
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807977.html,Simon Weeks,24/Aug/1970,Devonport
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807978.html,Luke Mossey,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807979.html,Gregory Di Carlo,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807980.html,Chao Chee Hou,13/Jun/1976,Selangor
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807981.html,Paholayuth Kalachan,10/May/1976,Latburi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807982.html,Sinya Sato,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807983.html,Eeki Kuparinen,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807984.html,Damien Raemy,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/807985.html,Daniel Kartheininger,21/Dec/1992,Memmingen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808282.html,Tommaso Gabrielli,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808283.html,Ramón Mesa,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808284.html,Javier Marsella,17/Nov/1972,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808285.html,Niall Mackenzie,19/Jul/1961,Stirling
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808286.html,Joel Taylor,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808287.html,Joshua Hook,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808288.html,Deane Brown,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808289.html,Taylor Mackenzie,,Stirling
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808290.html,Harry Stafford,,Leicester
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808291.html,Francesco Mauriello,,Napoli
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808292.html,Peter Sebestyen,,Budapest
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808293.html,Thomas Van Leeuwen,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808294.html,Robin Barbosa,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808295.html,Hikari Ookubo,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808296.html,Syunya Mori,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808297.html,Sasuke Shinozaki,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808298.html,Morgan Berchet,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808299.html,Kevin Szalai,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808300.html,Massimo Parziani,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808301.html,Kevin Calia,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808302.html,Pedro Rodriguez,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808303.html,Alejandro Pardo,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/808304.html,Giovanni Bonati,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810984.html,Jose Barresi,20/Mar/1970,Caracas
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810985.html,Bohumil Stasa Jr.,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810986.html,Cees Doorakkers,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810987.html,John Reynolds,27/Jun/1963,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810988.html,Jean Foray,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810989.html,Kirk Mccarthy,19/Nov/1969,Melbourne
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810990.html,Juan Lopez Mella,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810991.html,Vittorio Scatola,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810992.html,Kevin Mitchell,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810993.html,Mike Hale,14/Dec/1972,Dallas
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810994.html,Udo Mark,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810995.html,Pierre Monneret,12/Jan/1931,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810996.html,Andy Leuthe,22/May/1964,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810997.html,Michael Liedl,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810998.html,Ermanno Bastianini,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/810999.html,Scott Doohan,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811000.html,Lothar Neukirchner,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811001.html,David Jefferies,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811002.html,Serge David,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811003.html,Andreas Meklau,07/Jun/1967,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811004.html,Tsumoto Udagawa,01/Aug/1964,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811005.html,Steve Martin,02/Dec/1969,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811006.html,Matt Mladin,10/Mar/1972,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811007.html,Thierry Crine,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811008.html,Hervi Moineau,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811009.html,Nick Hopkins,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811010.html,Juan Garriga,29/Mar/1963,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811011.html,Raul Loscos,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811012.html,Michael Rutter,18/Apr/1972,Wordsley
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811013.html,Matt Wait,02/Jun/1976,Lodi - CA
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811014.html,Norihiko Fujiwara,08/Oct/1966,Tokyo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811015.html,Troy Corser,27/Nov/1971,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811016.html,Corrado Catalano,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811017.html,Fabio Carpani,23/Aug/1975,Padenghe Garda
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811018.html,Fernando Cristóbal,16/Aug/1970,Madrid
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811019.html,Simon Buckmaster,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811020.html,Eddie Laycock,25/May/1961,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811021.html,Josef Doppler,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811022.html,Peter Graves,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811023.html,Randy Mamola,10/Nov/1959,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811024.html,Dominique Sarron,27/Aug/1959,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811025.html,Carl Fogarty,01/Jul/1965,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811026.html,Kevin Magee,16/Jul/1962,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811027.html,Dario Marchetti,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811028.html,Masaki Morikane,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811029.html,Francesco Monaco,11/Jul/1970,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811030.html,Christophe Cogan,31/Oct/1970,Enghien-les-Bains
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811031.html,Alessandro Antonello,01/May/1972,Cittadella
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811032.html,Massimo Ottobre,24/Mar/1971,Chianciano Terme
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811033.html,Francisco Riquelme,12/Aug/1978,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811034.html,Nestor Amoroso,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811035.html,Jean Luc Romanens,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811036.html,Juan Pablo Gianini,23/Oct/1978,Salto
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811037.html,Craig Connell,16/May/1968,Brisbane
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811038.html,Romolo Balbi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/811074.html,Michael Schulten,23/Jan/1963,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/823478.html,Daniel Ruiz,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/823479.html,Alessandro Giorgi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/823480.html,Kevin Thobois,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/823481.html,Felix Forstenhaeusler,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/823482.html,Niccolo Antonelli,23/Feb/1996,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/823505.html,Farid Badrul,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/823509.html,Fraser Rogers,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/845925.html,Alfonso Gonzalez Nieto,02/Dec/1978,Madrid
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/845926.html,Mike Barnes,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/845927.html,Ana Carrasco,10/Mar/1997,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/845928.html,Rudi Arianto,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/845929.html,Hyuga Watanabe,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860542.html,Luca Amato,,Köln
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860543.html,Yuudai Kamei,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860569.html,Lachlan Kavney,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860577.html,Florian Alt,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860585.html,Jorge Navarro,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860587.html,Sarath Kumar,,Chennai
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860596.html,Luca Fabrizio,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860597.html,Jun Ohnishi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860614.html,Andrea Migno,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860656.html,Sam Clarke,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860657.html,Lincoln Gilding,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/860667.html,Stefano Valtulini,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/881877.html,Shogo Moriwaki,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/895328.html,Michael Coletti,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/895329.html,Christophe Arciero,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/895336.html,Maria Herrera,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/895337.html,Kyle Ryde,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/895338.html,Wayne Ryan,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/895339.html,Luca Marini,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/895340.html,Aizat Malik,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/895347.html,Sena Yamada,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911766.html,Peter Linden,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911767.html,Rachel Nicotte,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911768.html,Osamu Hiwatashi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911769.html,Keiichiro Iwahashi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911770.html,Andrea Borgonovo,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911771.html,Christian Sarron,27/Mar/1955,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911772.html,Hikaru Miyagi,19/Nov/1962,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911773.html,Ricky Rice,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911774.html,Michele Valdo,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911775.html,Steve Spray,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911776.html,Yukio Nukumi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911777.html,Reinhold Roth,04/Mar/1953,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911778.html,Sito Pons,09/Nov/1959,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911779.html,Tadahiko Taira,12/Nov/1956,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911780.html,Alan Carter,19/Aug/1964,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911781.html,Urs Jücker,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911782.html,Sebastian Scarnato,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911783.html,Andres Sanchez,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911784.html,Jean Claude Selini,18/Apr/1954,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911785.html,Donnie Hough,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911786.html,Rene Bongers,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911787.html,Jacques Cornu,15/May/1953,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911788.html,Shinji Katayama,,
